SKU,Description,Price,UOM,Family,Product,Type,Item,Dielectric,Noise Reduction Rating NRR,Radio Band Type,Ear Muff Style,Ear Muff Cup Color,Series,Features,Standards,For Use With,Disposable/ Reusable,Insertion Method,Metal Detectable,Ear Plug Color,Ear Plug Material,Ear Plug Shape,Ear Plug Size,Cord Options,Band Color - Hearing Protection,Cord Color,Cord Material - Hearing Protection,Pairs Per Package,Ear Plug Packaging,Ear Plug Pair Pack Type,Band Material - Hearing Protection,Material - Ear Plug Dispensers,Height - Ear Plug Dispensers,Width - Ear Plug Dispensers,Depth - Ear Plug Dispensers,Mounting Style - Ear Plug Dispensers,Dispenser Lid Style,Includes,Capacity - Pairs of Ear Plugs,Green Environmental Attribute,Ear Muff Cushion Material,Ear Muff Type,Compatible Earmuff,Compatible Mfg. Model Number,Replacement Pad Grainger Part Number,Weight,Mounting Hole Center to Center,Number of Mounting Holes,Battery Type,Auxiliary Input,Compatible Dispensing System,Compatible Grainger Part Number,Compatible Banded Earplug,Headset Style,In Ear / On Ear / Over Ear LOV,One Ear / Two Ear,Volume Control,Push To Talk,Noise Canceling,Color,Batteries Included,Battery Size,Number of Batteries,Wired Connection Type,Connection Type - Head Protection,Cable Style,Frequency Range,System Requirements,Green Certification or Other Recognition,Ear Muff Cup Material
55TA91,"Bell Ear Plug Dispenser,  33dB Noise Reduction Rating NRR,  M,  Orange,  Metal Detectable No",$109.47 ,/ pkg. of 400,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser,,33dB,,,,Max(R),,OSHA CFR 1910.95,"MAX(R), MAX(R) Small, MAX Lite(R), Laser Lite(R), Firm Fit(R), Multi Max(R)",Disposable,,No,Orange,Foam,Bell,M,Uncorded,,,,800,Bulk Box,Loose,,ABS/POM Plastic,"13-1/4""","7""","9""","Table Top, Wall",Open,,400 Pairs,,,,,HL400-MAX-REFILL,,,,5,,,Howard Leight Max(R),468F30,,,,,,,,,,,,,,,,,,
55TA92,"Ear Plug Dispenser, Orange, 30dB, PK400",$70.31 ,/ pkg. of 400,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser,,30dB,,,,FirmFit(R),,OSHA CFR 1910.95,"MAX(R), MAX(R) Small, MAX Lite(R), Laser Lite(R), Firm Fit(R), Multi Max(R)",Disposable,,No,Orange,Foam,Cylinder,M,Uncorded,,,,800,Bulk Box,Loose,,ABS/POM Plastic,"13-1/4""","7""","9""","Table Top, Wall",Open,,400 Pairs,,,,,HL400-FF-REFILL,,,,5,,,Howard Leight FirmFit(R),468F34,,,,,,,,,,,,,,,,,,
55TA93,"Ear Plug Dispenser,  Yellow, 31dB, PK400",$105.47 ,/ pkg. of 400,safety,hearing-protection,"ear-plugs"">Ear",Ear Plug Dispenser,,31dB,,,,Multi Max(R),,OSHA CFR 1910.95,"MAX(R), MAX(R) Small, MAX Lite(R), Laser Lite(R), Firm Fit(R), Multi Max(R)",Disposable,,No,"Orange, Yellow",Foam,Multi Max(R),M,Uncorded,,,,800,Bulk Box,Loose,,ABS/POM Plastic,"13-1/4""","7""","9""","Table Top, Wall",Open,,400 Pairs,,,,,HL400-MM-REFILL,,,,5,,,Howard Leight Multi Max(R),468F35,,,,,,,,,,,,,,,,,,
5AM41,"Multi-Position Ear Muffs,  22dB Noise Reduction Rating NRR,  Dielectric Yes,  Maroon",$20.63 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,22dB,,Multi-Position,Maroon,E-A-R,"Foam Filled Cushions, Pivoting Ear cup",ANSI S3.19-1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5F767,"Ear Plugs, Uncorded, Bullet, 29dB, PK200",$37.24 ,/ pkg. of 200,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,29dB,,,,1100,,ANSI S3.19-1974,,Disposable,Roll-Down,No,Orange,Foam,Bullet,M,Uncorded,,,,200,Bulk Box,Plastic Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5F768,"Ear Plugs, Corded, Bullet, 29dB, PK100",$36.18 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,29dB,,,,1100,,ANSI S3.19-1974,,Disposable,Roll-Down,No,Orange,Foam,Bullet,M,Corded,Orange,Orange,Cloth,100,"Bulk Box, Wrapped Pairs",,Cloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FT95,"Flanged Ear Plugs,  27dB Noise Reduction Rating NRR,  Corded,  M,  Blue,  PK 50",$97.78 ,/ pkg. of 50,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,27dB,,,,AirSoft(R),,ANSI S3.19-1974 Tested,,Reusable,Push-In,No,Blue,Vinyl,Flanged,M,Corded,Red,Red,Nylon,50,Bulk Box,Plastic Case,Nylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FT96,"Ear Plugs, Corded, Flanged, 27dB, PK50",$97.78 ,/ pkg. of 50,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,27dB,,,,AirSoft(R),,ANSI S3.19-1974 Tested,,Reusable,Push-In,No,Blue,Vinyl,Flanged,M,Corded,White,White,Nylon,50,Bulk Box,Plastic Case,Nylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FT98,"Flanged Ear Plugs,  27dB Noise Reduction Rating NRR,  Corded,  M,  Blue,  PK 100",$149.00 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,27dB,,,,AirSoft(R),,ANSI S3.19-1974 Tested,,Reusable,Push-In,No,Blue,Vinyl,Flanged,M,Corded,Red,Red,Nylon,100,Bulk Box,Plastic Bag,Nylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FT99,"Ear Plugs, Corded, Flanged, 27dB, PK100",$149.00 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,27dB,,,,AirSoft(R),,ANSI S3.19-1974 Tested,,Reusable,Push-In,No,Blue,Vinyl,Flanged,M,Corded,White,White,Nylon,100,Bulk Box,Plastic Bag,Nylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FV09,"Contoured-T Ear Plugs,  30dB Noise Reduction Rating NRR,  Uncorded,  M,  Green,  PK 200",$34.02 ,/ pkg. of 200,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,30dB,,,,Max Lite(R),,ANSI S3.19-1974 Tested,,Disposable,Roll-Down,No,Green,Foam,Contoured-T,M,Uncorded,,,,200,Bulk Box,Plastic Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FV12,"Contoured-T Ear Plugs,  30dB Noise Reduction Rating NRR,  Corded,  M,  Green,  PK 100",$27.55 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,30dB,,,,Max Lite(R),,ANSI S3.19-1974 Tested,,Disposable,Roll-Down,No,Green,Foam,Contoured-T,M,Corded,Yellow,Yellow,Polycarbonate,100,Bulk Box,Plastic Bag,Polycarbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FV14,"Bell Ear Plugs,  33dB Noise Reduction Rating NRR,  Uncorded,  M,  Orange,  PK 200",$41.83 ,/ pkg. of 200,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,33dB,,,,Max(R),,ANSI S3.19-1974 Tested,,Disposable,Roll-Down,No,Orange,Foam,Bell,M,Uncorded,,,,200,Bulk Box,Plastic Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FV17,"Bell Ear Plugs,  33dB Noise Reduction Rating NRR,  Corded,  M,  Orange,  PK 100",$35.00 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,33dB,,,,Max(R),,ANSI S3.19-1974 Tested,,Disposable,Roll-Down,No,Orange,Foam,Bell,M,Corded,Blue,Blue,PVC,100,Bulk Box,Plastic Bag,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FV19,"Pod Replacement Ear Plug Pods,  23dB Noise Reduction Rating NRR,  Uncorded,  M,  Blue, Orange",$158.70 ,/ pkg. of 50,safety,hearing-protection,"ear-plugs"">Ear",Replacement Ear Plug Pods,,23dB,,,,QB3(R)HYG,,ANSI S3.19-1974,,Reusable,Push-In,No,"Blue, Orange",Foam,Pod,M,Uncorded,,,,50,Bulk Box,Plastic Bag,,,,,,,,,,,,,,QB3HYG,,,,,,,,8TKJ4,QB3(R)HYG,,,,,,,,,,,,,,,,,
5FV21,"Pod Replacement Ear Plug Pods,  25dB Noise Reduction Rating NRR,  Uncorded,  M,  Blue, Orange",$140.60 ,/ pkg. of 50,safety,hearing-protection,"ear-plugs"">Ear",Replacement Ear Plug Pods,,25dB,,,,QB2(R)HYG,,ANSI S3.19-1974,,Reusable,Push-In,No,"Blue, Orange",Foam,Pod,M,Uncorded,,,,50,Bulk Box,Plastic Bag,,,,,,,,,,,,,,QB2HYG,,,,,,,,9UA93,QB2(R)HYG,,,,,,,,,,,,,,,,,
5FV22,"Bell Ear Plugs,  26dB Noise Reduction Rating NRR,  Uncorded,  M,  Orange,  PK 100",$61.20 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,26dB,,,,Quiet(R),,ANSI S3.19-1974 Tested,,Reusable,Push-In,No,Orange,Foam,Bell,M,Uncorded,,,,100,Bulk Box,Plastic Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FV24,"Bell Ear Plugs,  26dB Noise Reduction Rating NRR,  Corded,  M,  Orange,  PK 100",$78.00 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,26dB,,,,Quiet(R),,ANSI S3.19-1974 Tested,,Reusable,Push-In,No,Orange,Foam,Bell,M,Corded,Orange,Orange,Vinyl,100,Bulk Box,Plastic Bag,Vinyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FV25,"Ear Plugs, Corded, Bell, 26dB, PK50",$76.86 ,/ pkg. of 50,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,26dB,,,,Quiet(R),,ANSI S3.19-1974 Tested,,Reusable,Push-In,No,Orange,Foam,Bell,M,Corded,Orange,Orange,Vinyl,50,Bulk Box,Plastic Case,Vinyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FVP0,"Ear Muffs, Hard Hat Mounted, NRR 23dB",$292.31 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,No,23dB,,Hard Hat Mounted,Orange,SMARTMUFF,"SENS Technology, 2-Way Interface, Bluetooth(R)",ANSI S3.19-1974,Hard Hats,,,,,,,,,,,,,,,,,,,,,,"SENS Technology, 2-Way Interface, Bluetooth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5LE90,"Hard Hat Mounted Ear Muffs,  27dB Noise Reduction Rating NRR,  Dielectric Yes,  Gray",$35.47 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,27dB,,Hard Hat Mounted,Gray,HPE Sound Control(TM),Three Wearing Positions,"ANSI S3.19-1974, CSA Class A",Hard Hats,,,,,,,,,Black,,,,,,Polymer,,,,,,,,,,"Foam, PVC",Rigid,HPE Hygiene Kit,10061291,,0.7 lb.,,,,,,,,,,,,,,,,,,,,,,,,
5LE91,"Ear Muffs, Hard Hat Mounted, 25dBA",$60.98 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,25dBA,,Hard Hat Mounted,Gray,Soprano(TM),"For use with MSA non-slotted caps, Requires drilling into the helmet to mount the muffs, The ANSI/ISEA z89.1 class rating of drilled helmet is Class C","ANSI S3.19-1974, CSA Class A",,,,,,,,,,Black,,,,,,Polyester,,,,,,,,,,Vinyl,Rigid,Sound Blocker 26 Hygiene Kit,10003360,,0.8 lb.,,,,,,,,,,,,,,,,,,,,,,,,
5PA90,"Flanged Ear Plugs,  26dB Noise Reduction Rating NRR,  Corded,  M,  Yellow,  PK 100",$145.28 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,26dB,,,,Tri-Flange(TM),,ANSI S3.19-1974,,Reusable,Push-In,No,Yellow,Vinyl,Flanged,M,Corded,Yellow,Yellow,Vinyl,100,Bulk Box,Plastic Bag,Vinyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5RE34,Ear Plug Dispenser,$58.08 ,/ each,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser,,,,,,,,,Universal,,,,,,,,,,,,,,,,Acrylic,"3""","9""","6""","Table Top, Wall",Hinged Lid,,20 Pairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5T277,"Cylinder Ear Plugs,  29dB Noise Reduction Rating NRR,  Corded,  Universal,  Yellow,  PK 200",$69.35 ,/ pkg. of 200,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,29dB,,,,E-A-R(TM) Classic(TM),,ANSI S3.19-1974,,Disposable,Roll-Down,No,Yellow,Foam,Cylinder,Universal,Corded,Blue,Blue,Vinyl,200,"Bulk Box, Wrapped Pairs",Plastic Bag,Vinyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5U603,Ear Plug Dispenser,$108.97 ,/ each,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser,,,,,,,,,Universal,,,,,,,,,,,,,,,,Acrylic,"13""","12""","8""","Table Top, Wall",Hinged Lid,,200 Pairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5UVH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5UVH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5UVH7,"Flanged Ear Plugs,  25dB Noise Reduction Rating NRR,  Uncorded,  M,  Blue, Yellow,  PK 100",$57.37 ,/ pkg. of 50,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,25dB,,,,Zip-Outs(TM),,ANSI S3.19-1974,,Reusable,,No,"Blue, Yellow",Soft Plastic,Flanged,M,Uncorded,,,,100,Bag Wrapped Pair,Plastic Bag,,,,,,,,(100) Packs of (2) Perma Plug(TM) Ear Plugs,,Does Not Contain PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbonfree(R) Certified,
5XN20,"Cylinder Ear Plugs,  33dB Noise Reduction Rating NRR,  Uncorded,  L,  Orange, Yellow,  PK 200",$49.59 ,/ pkg. of 200,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,33dB,,,,E-A-R(TM) Classic(TM) SuperFit(TM),,ANSI S3.19-1974,,Disposable,Roll-Down,No,"Orange, Yellow",Foam,Cylinder,L,Uncorded,,,,200,Bulk Box,Pillow Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5XN21,"Cylinder Ear Plugs,  33dB Noise Reduction Rating NRR,  Corded,  L,  Yellow,  PK 200",$76.29 ,/ pkg. of 200,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,33dB,,,,E-A-R(TM) Classic(TM) SuperFit(TM),,ANSI S3.19-1974,,Disposable,Roll-Down,No,"Orange, Yellow",Foam,Cylinder,L,Corded,Red,Red,Vinyl,200,Bulk Box,Plastic Bag,Vinyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5XN25,"Ear Plugs, Corded, Flanged, 26dB, PK100",$230.20 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,26dB,,,,E-A-R(TM) UltraFit(TM) Plus(TM),,ANSI S3.19-1974,,Reusable,Push-In,No,Yellow,Vinyl,Flanged,M,Corded,Assorted,Assorted,Vinyl,100,Bulk Box,Plastic Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65RJ87,"Bell Ear Plug Dispensing System,  33dB Noise Reduction Rating NRR,  M,  Yellow,  Metal Detectable No",$354.20 ,/ each,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispensing System,,33dB,,,,E-A-Rsoft(TM) Yellow Neons(TM) One Touch(TM),,ANSI S3.19-1976,,Disposable,,No,Yellow,Foam,Bell,M,Uncorded,,,,500,Dispenser Refill,Loose,,ABS/POM Plastic,"10""","8""","21""",Wall,Open,,400 to 500 Pairs,,,,,Not Available,,,,,,,Accepts 8 different 3M(TM) Earplugs in refill bottles,Not Available,,,,,,,,,,,,,,,,,,
65RJ90,"Bell Ear Plug Dispensing System,  33dB Noise Reduction Rating NRR,  M,  Yellow,  Metal Detectable No",$391.68 ,/ each,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispensing System,,33dB,,,,E-A-Rsoft FX(TM),,ANSI S3.19-1979,,Disposable,,No,Yellow,Foam,Bell,M,Uncorded,,,,500,Dispenser Refill,,,ABS/POM Plastic,"10""","8""","21""",Wall,Open,,400 to 500 Pairs,,,,,Not Available,,,,,,,Accepts 8 different 3M(TM) Earplugs in refill bottles,Not Available,,,,,,,,,,,,,,,,,,
65RJ91,"Bell Ear Plug Dispensing System,  29dB Noise Reduction Rating NRR,  M,  Orange,  Metal Detectable No",$340.60 ,/ each,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispensing System,,29dB,,,,3M(TM) 1100,,ANSI S3.19-1980,,Disposable,,No,Orange,Foam,Bell,M,Uncorded,,,,500,Dispenser Refill,,,ABS/POM Plastic,"10""","8""","21""",Wall,Open,,400 to 500 Pairs,,,,,Not Available,,,,,,,Accepts 8 different 3M(TM) Earplugs in refill bottles,Not Available,,,,,,,,,,,,,,,,,,
6ANU3,"Pod Ear Plugs,  29dB Noise Reduction Rating NRR,  Uncorded,  M,  Silver,  PK 100",$72.80 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,29dB,,,,E-A-R(TM) Pistonz(TM),,"ANSI S3.19-1974, CSA Class AL",,Reusable,Push-In,No,Silver,Foam,Pod,M,Uncorded,,,,100,Bulk Box,Plastic Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ANU4,"Pod Ear Plugs,  29dB Noise Reduction Rating NRR,  Corded,  Universal,  Silver,  PK 100",$112.00 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,29dB,,,,E-A-R(TM) Pistonz(TM),,"ANSI S3.19-1974, CSA Class AL",,Reusable,Push-In,No,Silver,Soft Foam,Pod,Universal,Corded,Silver,Silver,Vinyl,100,"Bulk Bag, Unwrapped",Loose,Vinyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6AP94,"Pod Hearing Band,  20dB Noise Reduction Rating NRR,  Banded,  Universal,  Yellow",$10.71 ,/ each,safety,hearing-protection,"ear-plugs"">Ear",Hearing Band,,20dB,,,,E-A-R(TM) Caboflex(TM),,"ANSI S3.19-1974, NSN 6515-01-149-4133",,Reusable,Push-In,No,Yellow,Foam,Bullet,M,Banded,Blue,,,1,Bulk Box,Plastic Bag,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6AV10,"Absorbent Pads,  For Use With Ear Muffs,  PK 5",$4.60 ,/ pkg. of 5,safety,hearing-protection,"earmuffs"">Earmuffs<",Absorbent Pads,,,,,,,,,Ear Muffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6CCY2,"Ear Muffs, Hard Hat Mounted, 21dBA, PR",$40.18 ,/ pair,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,21dBA,,Hard Hat Mounted,White,left/RIGHT(TM),"For use with MSA slotted caps. For use in high-noise environments, such as paper mills, foundries, mines and airports. Cups are sized and shaped to provide space for most ear sizes","ANSI S3.19-1974, CSA Class A and EN352-3",,,,,,,,,,Black,,,,,,TPE,,,,,,,,,,"Foam, PVC",Rigid,left/RIGHT(TM) (Low) Hygiene Kit,10092878,6CCY8,1 lb.,,,,,,,,,,,,,,,,,,,,,,,,
6CCY3,"Ear Muffs, Hard Hat Mounted, 25dBA, PR",$40.15 ,/ pair,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,25dBA,,Hard Hat Mounted,Blue,left/RIGHT(TM),"For use with MSA slotted caps. For use in high-noise environments, such as paper mills, foundries, mines and airports. Cups are sized and shaped to provide space for most ear sizes","ANSI S3.19-1974, CSA Class A and EN352-3",,,,,,,,,,Black,,,,,,TPE,,,,,,,,,,"Foam, PVC",Rigid,left/RIGHT(TM) (Medium) Hygiene Kit,10092879,6CCY9,1 lb.,,,,,,,,,,,,,,,,,,,,,,,,
6CCY4,"Ear Muffs, Hard Hat Mounted, 28dBA, PR",$44.96 ,/ pair,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,28dBA,,Hard Hat Mounted,Yellow,left/RIGHT(TM),"For use with MSA slotted caps. For use in high-noise environments, such as paper mills, foundries, mines and airports. Cups are sized and shaped to provide space for most ear sizes","ANSI S3.19-1974, CSA Class A and EN352-3",,,,,,,,,,Black,,,,,,TPE,,,,,,,,,,"Foam, PVC",Rigid,left/RIGHT(TM) (High) Hygiene Kit,10092880,6CCZ0,1 lb.,,,,,,,,,,,,,,,,,,,,,,,,
6CCY5,"Ear Muffs, Over-the-Head, Dielectric, 21dBA",$42.02 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,21dBA,,Over-the-Head,White,left/RIGHT(TM),"Maximum Loud Noise Protection, Minimal Cup Size, Adjustable Headband, Low, Medium, and High Attenuation","ANSI S3.19-1974, CSA Class A and EN352-3",,,,,,,,,,Black/White,,,,,,Acetyl,,,,,,,,,,"Foam, PVC",Rigid,left/RIGHT(TM) (Low) Hygiene Kit,10092878,6CCY8,0.7 lb.,,,,,,,,,,,,,,,,,,,,,,,,
6CCY6,"Ear Muffs, Over-the-Head, Dielectric, 25dBA",$41.80 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,25dBA,,Over-the-Head,Blue,left/RIGHT(TM),"Maximum Loud Noise Protection, Minimal Cup Size, Adjustable Headband, Low, Medium, and High Attenuation","ANSI S3.19-1974, CSA Class A and EN352-3",,,,,,,,,,Black/Blue,,,,,,Acetyl,,,,,,,,,,"Foam, PVC",Rigid,left/RIGHT(TM) (Medium) Hygiene Kit,10092879,6CCY9,0.7 lb.,,,,,,,,,,,,,,,,,,,,,,,,
6CCY7,"Ear Muffs, Over-the-Head, Dielectric, 28dBA",$51.77 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,28dBA,,Over-the-Head,Yellow,left/RIGHT(TM),"Maximum Loud Noise Protection, Minimal Cup Size, Adjustable Headband, Low, Medium, and High Attenuation","ANSI S3.19-1974, CSA Class A and EN352-3",,,,,,,,,,Black/Yellow,,,,,,Acetyl,,,,,,,,,,"Foam, PVC",Rigid,left/RIGHT(TM) (High) Hygiene Kit,10092880,6CCZ0,0.7 lb.,,,,,,,,,,,,,,,,,,,,,,,,
6CCZ0,"Ear Muff Hygiene Kit, 28dB",$23.98 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muff Hygiene Kit,,28dB,,,,,,"ANSI S3.19-1974, CSA Class A and EN352-3","left/RIGHT(TM) (HIGH) Cap-Mounted, Passive",,,,,,,,,,,,,,,,,,,,,,"Cushion and Inserts, Ear Seal Rings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DGD1,"Probed Test Ear Plugs, Bullet, PK10",$24.82 ,/ pkg. of 10,safety,hearing-protection,"ear-plug-fit-testing-systems"">Ear",Probed Test Ear Plugs,,0 dB,,,,E-A-Rfit(TM),,,,Disposable,Roll-Down,No,Yellow,Foam,Bullet,M,Uncorded,,,,10,,Plastic Bag,,,,,,,,Probe Tube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DGD2,"Probed Test Ear Plugs, Flanged, PK10",$25.30 ,/ pkg. of 10,safety,hearing-protection,"ear-plug-fit-testing-systems"">Ear",Probed Test Ear Plugs,,0 dB,,,,E-A-Rfit(TM),,,,Disposable,Push-In,No,Yellow,Vinyl,Flanged,M,Uncorded,,,,10,,Plastic Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DGD3,"Probed Test Ear Plugs, Uncorded, Pod, PK10",$24.82 ,/ pkg. of 10,safety,hearing-protection,"ear-plug-fit-testing-systems"">Ear",Probed Test Ear Plugs,,0 dB,,,,E-A-Rfit(TM),,,,Disposable,Push-In,No,Yellow,Foam,Pod,M,Uncorded,,,,10,,Plastic Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DGD4,"Probed Test Ear Plugs, Cylinder, PK10",$25.30 ,/ pkg. of 10,safety,hearing-protection,"ear-plug-fit-testing-systems"">Ear",Probed Test Ear Plugs,,0 dB,,,,E-A-Rfit(TM),,,,Disposable,Push-In,No,Yellow,Foam,Cylinder,M,Uncorded,,,,10,,Plastic Bag,,,,,,,,Probe Tube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DGD6,"Probed Test Ear Plugs, Uncorded, Bell, PK10",$24.82 ,/ pkg. of 10,safety,hearing-protection,"ear-plug-fit-testing-systems"">Ear",Probed Test Ear Plugs,,0 dB,,,,E-A-Rfit(TM),,,,Disposable,Roll-Down,No,Yellow,Foam,Bell,M,Uncorded,,,,10,,Plastic Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DGD9,"Probed Test Ear Plugs, Uncorded, Pod, PK10",$24.82 ,/ pkg. of 10,safety,hearing-protection,"ear-plug-fit-testing-systems"">Ear",Probed Test Ear Plugs,,0 dB,,,,E-A-Rfit(TM),,,,Disposable,Push-In,No,Yellow,Foam,Pod,M,Uncorded,,,,10,,Plastic Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DMW2,"Ear Plugs, Uncorded, Flanged, 27dB, PK50",$53.13 ,/ pkg. of 50,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,27dB,,,,Jetz(R),,ANSI S3.19-1974,,Reusable,Push-In,No,Green,Vinyl,Flanged,M,Uncorded,,,,50,Bulk Box,Plastic Bag,,,,,,,,,,Does Not Contain PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DMW3,"Ear Plugs, Corded, Flanged, 27dB, PK50",$84.20 ,/ pkg. of 50,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,27dB,,,,Jetz(R),,ANSI S3.19-1974,,Reusable,Push-In,No,Green,Vinyl,Flanged,M,Corded,Green,Green,Cloth,50,Bulk Box,Plastic Bag,Cloth,,,,,,,,,Does Not Contain PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
